"","logFC","logCPM","LR","PValue","FDR"
"4821",-0.881782275617875,4.01177255031561,5.59182483298115,0.0180444882531104,0.334633346544252
"80086",3.27944327011652,-0.961671497694034,5.59150770406253,0.0180477553377741,0.334633346544252
"100506725",-1.03374432479296,4.72459291639986,5.5913741741029,0.0180491311556243,0.334633346544252
"23155",-0.513601940632639,5.43552007600388,5.59108476048398,0.0180521134830319,0.334633346544252
"22899",1.27346309692668,-0.0281638401289023,5.59025257181743,0.0180606917925897,0.334633346544252
"4808",-0.744345940003858,3.05832393225298,5.58926218008098,0.0180709063654294,0.334633346544252
"23149",-0.835711346904597,3.12917569049794,5.58761402175766,0.018087918150001,0.334633346544252
"3082",1.04319971755996,1.4982221261361,5.58735732571203,0.018090569175686,0.334633346544252
"1191",0.801295937825713,11.3019595931884,5.58599884141134,0.0181046055889499,0.334670022754457
"57458",-0.650920513545208,6.05917945374881,5.57652053647756,0.0182028527649763,0.336262280119472
"9717",-0.903880709047707,5.33441924951152,5.57523048560614,0.0182162672620672,0.336286343438362
"3958",0.869474220991927,4.65793438895162,5.57163989663482,0.018253657505373,0.336752691452944
"1287",-0.703762286946154,5.29961386605083,5.56861542159409,0.0182852140689526,0.336848279676144
"440026",-0.697921627676117,3.46253726480696,5.56661903799855,0.018306074663373,0.336848279676144
"105369950",2.65321486349729,-1.14456981748601,5.56557402439441,0.0183170040086335,0.336848279676144
"107986345",-0.546682813515745,4.73771399105076,5.56431668057686,0.018330162955872,0.336848279676144
"79856",-0.714488145743725,6.27671962138314,5.56372713750604,0.0183363362814996,0.336848279676144
"84239",0.662335427766828,4.21505220972444,5.56299618439085,0.0183439933460611,0.336848279676144
"10320",0.643317859822575,3.74430080234628,5.56287940651377,0.018345216953042,0.336848279676144
"106699570",-2.89054207164026,-0.785681876386163,5.56156948551895,0.0183589481764518,0.336848279676144
"29974",2.58842893626449,-1.14783691161414,5.56070385775319,0.0183680279283156,0.336848279676144
"10391",-0.55911665358107,5.43783427981879,5.55617772820013,0.0184155790326378,0.337301862892224
"1490",0.860377985032613,2.85381980155064,5.55450466541118,0.0184331882454535,0.337301862892224
"1827",-0.535945362426434,6.43357042155142,5.55320295116603,0.0184469009930261,0.337301862892224
"100129794",-0.969552245222893,1.46105544551726,5.55093725791465,0.0184707937923443,0.337301862892224
"93190",1.71490822384273,1.44010313992543,5.55088102588138,0.0184713871918618,0.337301862892224
"105377701",2.70387746645958,-0.282996837249915,5.54935281650564,0.0184875214610483,0.337301862892224
"102723533",-2.32942011366901,-1.17049856259482,5.54788400763761,0.018503042320185,0.337301862892224
"100101440",0.979801445062192,0.4548706849288,5.54670603150237,0.0185154996833983,0.337301862892224
"351",-0.590066460956628,7.80488681672382,5.54490266758179,0.0185345874483537,0.337301862892224
"105373934",3.62479332933848,-0.954764209084979,5.54449161060974,0.0185389411381846,0.337301862892224
"54986",0.914050293760129,2.69731917539002,5.54439630277241,0.0185399507373294,0.337301862892224
"1837",0.876960482922606,9.13881140086905,5.54329795483051,0.0185515896734075,0.337301862892224
"9354",-0.42815848894664,5.59128033783843,5.54197288704567,0.0185656411520371,0.337301862892224
